	max(PC)	median(PC)	max(z)	median(z)
1985	-0.0028120943330128094	-0.004149840130188508	-0.04898712158689814	-0.01952011448980631
1986	-0.002811196720147808	-0.004148696700010784	-0.04898437223826658	-0.019512053562263876
1987	-0.0028107692883591632	-0.004148317878670689	-0.048967094878467954	-0.019510123232146504
1988	-0.002810760559341276	-0.004147335062224816	-0.048932481023870746	-0.019499389868597727
1989	-0.0028083087886023846	-0.00414499070463366	-0.04891092469793588	-0.019496739469300733
1990	-0.0028065134989019224	-0.004143533513414146	-0.048893081114136185	-0.019492732748509156
1991	-0.002806034157084714	-0.004141178562016573	-0.04880796541226813	-0.019492592429733092
1992	-0.002805932550610308	-0.0041410904521231705	-0.04880495226175859	-0.01949219009890068
1993	-0.002805226192530498	-0.004140662128941304	-0.04879956716645725	-0.01949146882968453
1994	-0.002805007004870219	-0.0041391985593258185	-0.04879339631139314	-0.019483051617334986
1995	-0.0028039268762153776	-0.004139164744652958	-0.048760613503308556	-0.019477656647515322
1996	-0.002803042635673691	-0.004139150678661396	-0.04875483623476807	-0.019473408543528255
1997	-0.0028010111396388126	-0.004137058863776345	-0.048659677178581134	-0.019462349072998233
1998	-0.0028008399358537654	-0.004134676376389706	-0.04863125866335572	-0.01945966633097647
1999	-0.0027995909000856785	-0.004131020584190842	-0.04860616524510001	-0.019455773432016984
2000	-0.0027992004138753072	-0.004129948800478522	-0.04859278673648565	-0.019453678288692693
2001	-0.0027990061294904034	-0.0041284510161667225	-0.04856885900195196	-0.019451117236351175
2002	-0.002797694717613544	-0.00412572496712834	-0.04854608256149914	-0.01944853271117923
2003	-0.0027975437983227373	-0.004119375043546496	-0.048535580284500154	-0.019442275053904966
2004	-0.002797491407462259	-0.004118885639778707	-0.04850261864976673	-0.01943763509431257
2005	-0.002797324759786216	-0.004115182958850029	-0.04848481894531115	-0.01943476883227147
2006	-0.002797090123268905	-0.004113807772025175	-0.048407275945436506	-0.01943073768705486
2007	-0.002796570571284561	-0.004113220916457787	-0.04840462232780833	-0.019415375303508228
2008	-0.0027955390153404872	-0.004113049376349648	-0.048386457517743994	-0.019406974093376092
2009	-0.0027938884809876937	-0.004112464752463994	-0.048384778594945936	-0.01939876864571246
2010	-0.0027929463813319414	-0.004111249629860935	-0.04838170450182744	-0.019391836518939495
2011	-0.0027908076273320485	-0.00411086106877267	-0.0483789832386024	-0.019391042561880397
2012	-0.002789470688222104	-0.00410845238468124	-0.048359143526103605	-0.01938916338471102
2013	-0.0027892802818822423	-0.004107906843006321	-0.0483172281223388	-0.01938148277717479
2014	-0.0027887147968036815	-0.004107325839581368	-0.048301287148766296	-0.01938024360793613
2015	-0.002787101736260519	-0.00410559746659322	-0.0482831286416597	-0.019362886373337624
2016	-0.002785690810292737	-0.004101955442133012	-0.048272452052134235	-0.019357080279265814
2017	-0.0027852395934043787	-0.004099509232646141	-0.04826314042259923	-0.019354852809174275
2018	-0.0027848592011315617	-0.004098944460808223	-0.04825512626816949	-0.01934855444514854
2019	-0.002783540466418824	-0.004096802699071755	-0.04820856278122384	-0.019346635947569107
2020	-0.002783272147390217	-0.004095892877707685	-0.048122544551509175	-0.019340018039480274
2021	-0.002781698389334541	-0.004094870660230671	-0.048078853305714486	-0.019319160602424532
2022	-0.0027790475390456885	-0.004093692135674247	-0.048071373335352496	-0.01929697749298103
2023	-0.002778775930844208	-0.0040927057972785195	-0.048057687236136556	-0.019295540787650195
2024	-0.0027758177163253487	-0.004091330518629557	-0.04805418684620693	-0.019295526229409485
2025	-0.002774994955307003	-0.004087682607488343	-0.048050523863651357	-0.019289460617163218
2026	-0.002773863953868308	-0.004087495388457953	-0.048049518988410374	-0.019283722437475757
2027	-0.0027737793531503767	-0.004086048983317119	-0.04799033400351265	-0.019266161999667485
2028	-0.0027731591303057183	-0.00408540022313373	-0.04796300677165321	-0.01926187348926556
2029	-0.002771323232445325	-0.004083626744700036	-0.04795342534361361	-0.01925398760684312
2030	-0.0027709191576850674	-0.004083383069560369	-0.047899331463431644	-0.019251230762810025
2031	-0.0027686174282674173	-0.004081920270078844	-0.04787941013599108	-0.019239083447341234
2032	-0.002766644858345816	-0.0040781961401533985	-0.047870991866509484	-0.01923818995821234
2033	-0.002765246193389427	-0.00407696858290121	-0.047869770683232754	-0.019234550141174554
2034	-0.002764237245078064	-0.004076526962828942	-0.04785791081462236	-0.0192334740224686
2035	-0.0027639895318757905	-0.00407044537286776	-0.04783999913801272	-0.019233102365523235
2036	-0.002763739767976016	-0.0040703716337675555	-0.047820156146456946	-0.019233046753938
2037	-0.002760538910732516	-0.004069158591049327	-0.04781825094848269	-0.01922392495964664
2038	-0.0027602447954061856	-0.0040642935317466225	-0.04781131576490346	-0.019222401899026437
2039	-0.0027601370401421407	-0.004058816656569814	-0.04780273929001313	-0.019208122304778506
2040	-0.0027584145713440223	-0.004058155074826621	-0.04780254561653038	-0.019190079696560863
2041	-0.002756202230541599	-0.004057405782633139	-0.047782343295789925	-0.019184229235350535
2042	-0.002755311215368385	-0.004057357632459856	-0.04777551715759142	-0.01918025680708193
2043	-0.002754653170448815	-0.004054988979872921	-0.04776575363133659	-0.01917962373933298
2044	-0.0027541627889240998	-0.004053938831197399	-0.04775585178326165	-0.019169760055808643
2045	-0.0027535961477117487	-0.0040519557194915335	-0.04773951100837975	-0.01916708508711182
2046	-0.002752683352630042	-0.004050775755603708	-0.04769628847614742	-0.01916197358873334
2047	-0.0027520895355667278	-0.0040483607383823336	-0.047695056472929244	-0.019152950222165687
2048	-0.002751280897548172	-0.0040467366444737925	-0.04768563558584647	-0.019152867499840666
2049	-0.0027509728849891986	-0.004044719454459106	-0.0476592435129612	-0.01913535577607776
2050	-0.002750492894360682	-0.004044509041588635	-0.04765462836388928	-0.019129584073855038
2051	-0.002750346163052195	-0.004043750744909501	-0.047651857572568415	-0.01912760780451416
2052	-0.002749666205866361	-0.004042774289693608	-0.04765167309810518	-0.019123463981005145
2053	-0.002749629593467289	-0.0040427475231484215	-0.04765043262343786	-0.019119604846951486
2054	-0.0027495986650829703	-0.0040390044572195215	-0.047648928683156525	-0.01911902855508132
2055	-0.0027487120149161277	-0.004033838706181438	-0.047644732048665026	-0.019112021784078455
2056	-0.002748414329402268	-0.0040335795790267005	-0.04763094592266613	-0.019106561008495063
2057	-0.002747392655231811	-0.004031942846830934	-0.04759137757509056	-0.01909685436810082
2058	-0.002745443673232673	-0.0040288921950543885	-0.04757576583678378	-0.01909403124891974
2059	-0.0027436209377408594	-0.004027917977240135	-0.04757289017231469	-0.019026462200904544
2060	-0.002742736995203516	-0.004025644618107237	-0.04757203123555566	-0.019005629319860478
2061	-0.0027423473454235795	-0.004023100985493839	-0.04751226700608925	-0.018999596946522194
2062	-0.002740973458856622	-0.004021736819969575	-0.04750114873553665	-0.018999289781188373
2063	-0.0027402328842844907	-0.0040157993826264015	-0.047487020120137995	-0.01898051630375825
2064	-0.0027366640174762095	-0.004015470289818603	-0.04748315574744322	-0.018977972412073635
2065	-0.002736642125096432	-0.0040151222145666295	-0.04745679894496671	-0.018976712980327975
2066	-0.002735943623427734	-0.004014627304461362	-0.04744734266788382	-0.018976399943984926
2067	-0.002735345496629493	-0.004012616201571451	-0.047431937619107974	-0.01896766031161083
2068	-0.002734858990467172	-0.00401207953752275	-0.04741524538472404	-0.018961589409461826
2069	-0.0027341238245800707	-0.0040115317276567045	-0.04740401701339267	-0.018938501276510568
2070	-0.00273304080980572	-0.00400664449979473	-0.047403137525767615	-0.018937657388356885
2071	-0.0027322379805047115	-0.004005050553632705	-0.04734730477646895	-0.018935195899714062
2072	-0.0027302828316239118	-0.004004543567221968	-0.04729727958251009	-0.018921935975868567
2073	-0.0027296055616124444	-0.004001844355021468	-0.04729507719121548	-0.018907710053018306
2074	-0.002726804963636428	-0.004000583735776346	-0.04728627266997407	-0.018897903163219203
2075	-0.0027251758096311614	-0.00399908781522596	-0.047279755395414486	-0.018897902780145394
2076	-0.0027244731948726864	-0.003997496113829753	-0.04727926508961253	-0.01889612411920158
2077	-0.0027239124971440002	-0.003995612645453823	-0.04726455782731473	-0.018890387700043018
2078	-0.0027218116206911406	-0.003994719567443643	-0.04714138190198721	-0.01888282464814751
2079	-0.002718778253794526	-0.003993855170502304	-0.04713942201517156	-0.018882669501584765
2080	-0.0027181399982568618	-0.003992971434276611	-0.04713162758507575	-0.01887326477387593
2081	-0.0027176001086692244	-0.003986478137175311	-0.04711884858409242	-0.01887015246473405
2082	-0.002715486175587521	-0.003985842129584281	-0.04711671274848595	-0.018868395496137048
2083	-0.002715383142177389	-0.003984999038024895	-0.04711582048509956	-0.01886564294236263
2084	-0.0027102013365333166	-0.003984388247389321	-0.04709758640727113	-0.01884294876683554
2085	-0.0027097072367686026	-0.003979760725328695	-0.04703763045488177	-0.018841961116796434
2086	-0.0027096401826475387	-0.003979151351831871	-0.04702619100763301	-0.018838854276597636
2087	-0.0027091156629623437	-0.0039781063506088565	-0.04699913379398841	-0.01883776940910215
2088	-0.002708324114550911	-0.003975022710431854	-0.04698244557411427	-0.018806472288039146
2089	-0.002703735166692975	-0.003972386265964462	-0.0469717501153447	-0.018802537946023365
2090	-0.002703200531036714	-0.0039719738102057586	-0.04696544182111394	-0.018791498024775564
2091	-0.002699932876476718	-0.003971942220262391	-0.046950058910741284	-0.01876798376707906
2092	-0.0026995680856091745	-0.003970309806538957	-0.0469046131776445	-0.018764027011792302
2093	-0.0026994229090233205	-0.003970241368668505	-0.04689958464664599	-0.018763953848218877
2094	-0.0026983814927521617	-0.003969069903948847	-0.04686428841233807	-0.018761387975937932
2095	-0.0026975931602006716	-0.003967388120476872	-0.046836963243038064	-0.018761043757380802
2096	-0.0026969817315526563	-0.0039657741365603915	-0.04683326850815599	-0.018759052703198636
2097	-0.002693765436155008	-0.003964050131990622	-0.04680924096294503	-0.018747486171982613
2098	-0.002691041689724674	-0.00396227640887214	-0.04678751178133724	-0.01870555409788694
2099	-0.0026909697220167195	-0.0039621127883729505	-0.04677964160985292	-0.018700228202773346
2100	-0.0026905433377435624	-0.003960566722083992	-0.046776957159433724	-0.01869421762829553
2101	-0.002690227243375963	-0.003959887536557429	-0.04677429708392569	-0.01866608537354491
2102	-0.0026898958662938755	-0.003958537151612691	-0.04675415739632335	-0.01866342949969618
2103	-0.002689154371182518	-0.003957150476220916	-0.04674191244956958	-0.018659940260483072
2104	-0.0026874789469317935	-0.0039570367957994824	-0.04673332120774756	-0.01865503578733633
2105	-0.0026859314962258962	-0.0039514005469799395	-0.04669410918885051	-0.018650544028342868
2106	-0.0026856385485950814	-0.003951253607079203	-0.04668483306725317	-0.018644566550481356
2107	-0.0026832656480560713	-0.003950002830311317	-0.04668024318128613	-0.018640845244265625
2108	-0.002682883422794534	-0.00394893501320827	-0.04667152840799094	-0.01863089714921483
2109	-0.002680513821447933	-0.003948296045845078	-0.046656270964924834	-0.018617559036045516
2110	-0.0026795718539126116	-0.003945094024766853	-0.04665329172141083	-0.01861612369835073
2111	-0.0026792364932877255	-0.003942994595350659	-0.0466418414400907	-0.018611655783543835
2112	-0.0026790000582873493	-0.003941181704707121	-0.04662761629268557	-0.018605231906740807
2113	-0.002678339611121342	-0.003941032728276374	-0.04661176014260222	-0.018597096912732952
2114	-0.0026769990487208865	-0.003940410802362262	-0.04656979238543191	-0.018579335987972703
2115	-0.0026764324644519607	-0.003939016295857432	-0.04655600149955382	-0.018563090850903134
2116	-0.002675283414649174	-0.0039385784661166365	-0.04655264791759167	-0.018557515250113094
2117	-0.0026717705284742743	-0.00393640822342946	-0.0465500962865143	-0.018544846513352493
2118	-0.0026714904534311974	-0.003936324294981601	-0.04654536596549012	-0.01851420966910195
2119	-0.0026703713087523843	-0.00393546478271512	-0.04654011124083207	-0.018513713456074284
2120	-0.002669532925342618	-0.003935063960316464	-0.046520715013830295	-0.018510566705318632
2121	-0.002667959795205937	-0.003934025968224033	-0.046485708830589646	-0.018500496978722816
2122	-0.002665519549042133	-0.003933251884341011	-0.04647706470964923	-0.01849831401732285
2123	-0.0026651738171786107	-0.003932082195263618	-0.046469836912975696	-0.01847575454694989
2124	-0.0026636039916595293	-0.003929751034267308	-0.046419882175307924	-0.018475093861275292
2125	-0.0026635104774307694	-0.003928766671642346	-0.04641080458772616	-0.01845391668895963
2126	-0.0026634006570062175	-0.003923031355758182	-0.04637644554563708	-0.01841511737938583
2127	-0.0026629039555875252	-0.0039198862590208335	-0.04628146557782994	-0.01840727701654545
2128	-0.0026615827927396903	-0.00391652585815553	-0.04626662272293522	-0.018398972944266637
2129	-0.0026594996929678013	-0.003915144163716289	-0.04626212301323367	-0.018392127344818314
2130	-0.0026569731474661447	-0.003914764954404697	-0.04625243323884018	-0.018388129549606214
2131	-0.0026560385342697494	-0.0039086168284737655	-0.04624904043732538	-0.018387451865202013
2132	-0.0026554142882796623	-0.003907472483795225	-0.0462074456612601	-0.018386903657412672
2133	-0.002654314874876927	-0.0039052461632846473	-0.0461885670083884	-0.018379683763530802
2134	-0.002653908433983375	-0.003902535905579636	-0.046184857934229405	-0.018376468935610887
2135	-0.0026533058079403933	-0.0039008929244420676	-0.04617736857991259	-0.018365503774079663
2136	-0.002648165643308667	-0.003896697715879931	-0.0461647418369049	-0.018356584676805513
2137	-0.0026481535390308142	-0.0038965082297711725	-0.046130396335204646	-0.018347123789810512
2138	-0.002647233705438348	-0.0038963862817051487	-0.04612321223713525	-0.018345036034553213
2139	-0.0026449393681583274	-0.003895398551548447	-0.04610425306753578	-0.018345022499011883
2140	-0.002643939338530443	-0.003895103017978161	-0.046095274405957926	-0.01833216760813755
2141	-0.002643857931762596	-0.00389500521675391	-0.046081795582185926	-0.018323492086986682
2142	-0.0026435646314242056	-0.003892134738826703	-0.04605388982072387	-0.01832263621509768
2143	-0.0026428734265480976	-0.003890309976709836	-0.046050689639669955	-0.018309230906971133
2144	-0.0026399834023255768	-0.0038897690133918757	-0.04602296189724139	-0.018297356854698098
2145	-0.002637306142876825	-0.003887943357303216	-0.04600243279033759	-0.018288414546394342
2146	-0.002637004549294086	-0.00388727758598127	-0.0459991729156656	-0.018288180310562556
2147	-0.002634263803050518	-0.0038872486438201945	-0.04595637565470039	-0.01827321167413667
2148	-0.0026334458492264868	-0.003886670318812801	-0.04595386901676653	-0.01826707291450355
2149	-0.0026316563514997837	-0.0038860069265350336	-0.04594667300393773	-0.018263296582611586
2150	-0.002631190075013907	-0.003885687123384279	-0.04593775465568872	-0.018259833781644183
2151	-0.002631138817369551	-0.003883147220780642	-0.0458948444266279	-0.018259621206038714
